Depth,Name,ID,MagicID,IsLoop,IsReplacedBuff,Delay,Bone,Part,TailSilence,ActionList,Color,Alpha,Scale,NeedStunAction,NeedShadow,ChangeSharp,SoundId,IsLoop,IsClose,onlyHero,MagicEnabled,ActionCtrl,ShowNameHp,UIModel,UIModelScale,IsDeleteOnMount,Equipment,ChgAction,删除
2,龙武_变绿色（废弃）,2157,,1,,,,,,,92;29;250;255,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_变湖蓝（废弃）,2158,,1,,,,,,,0;255;252;255,,1,,,,,1,,,,,,,1,,,,删除
2,火烧粮营_火01,2160,11138,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,火烧粮营_火02,2161,11139,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,火烧粮营_火03,2162,11140,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,火烧粮营_火把,2163,11141,1,,,,,,,,,2,,,,,1,,,,,,,1,,,,删除
2,火烧粮营_水桶,2164,11142,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,火攻粮营_唐军,2165,,1,,,,,,,,,1,,,,,1,,,1,,,10391;1,1.5,,,,删除
2,火攻粮营_隋军,2166,,1,,,,,,,,,1,,,,,1,,,1,,,10390;1,1.5,,,,删除
2,火攻粮营_ 加血塔,2167,11149,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_摆摊（男）,2168,,1,,,,,,3;1,,,1,,,2034;10;1,,1,,,1,,,,1,,,,删除
2,龙武_摆摊（女）,2169,,1,,,,,,3;1,,,1,,,2034;10;1,,1,,,1,,,,1,,,,删除
2,采药头顶光效,2170,,1,,,,,,,,,1,,,,,1,,,,,,6501;1,1.5,,,,删除
2,钓鱼头顶光效,2171,,1,,,,,,,,,1,,,,,1,,,,,,6502;1,1.5,,,,删除
2,炼丹头顶光效,2172,,1,,,,,,,,,1,,,,,1,,,,,,6503;1,1.5,,,,删除
2,烹饪头顶光效,2173,,1,,,,,,,,,1,,,,,1,,,,,,6504;1,1.5,,,,删除
2,任务头顶光效,2174,,1,,,,,,,,,1,,,,,1,,,,,,5371;1,1.5,,,,删除
2,药品头顶光效,2175,,1,,,,,,,,,1,,,,,1,,,,,,1997;1,1.5,,,,删除
2,种植头顶光效,2176,,1,,,,,,,,,1,,,,,1,,,,,,6505;1,1.5,,,,删除
2,龙武刻印光效,2177,11158,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武强化光效,2178,11159,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武上升光效,2179,11160,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武镶嵌光效,2180,11161,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武蹴鞠活动变身,2181,,1,,,,,,,,,1,,,880;1,,1,,,,,,,1,,,,删除
2,龙武蹴鞠活动变身,2182,,1,,,,,,,,,1,,,881;1,,1,,,,,,,1,,,,删除
2,龙武蹴鞠活动变身,2183,,1,,,,,,,1;255;50;255,,1,,,882;1,,1,,,,,,,1,,,,删除
2,龙武变身牛车,2184,,1,,,,,,,,,1,,,436;1,,1,,,,,,,1,,,,删除
2,龙武竞技场光效01,2185,,1,,,,,,,,,1,,,,,1,,,1,,,6980;1,1.5,,,,删除
2,龙武竞技场光效02,2186,,1,,,,,,,,,1,,,,,1,,,1,,,6981;1,1.5,,,,删除
2,龙武竞技场光效03,2187,,1,,,,,,,,,1,,,,,1,,,1,,,6982;1,1.5,,,,删除
2,龙武任务_乾坤大力丸,2188,11394,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,变身雪妖,2189,,1,,,,,,,,,1,,,1751;1,,1,,,,,,,1,,,,删除
2,煮酒红,2190,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,煮酒蓝,2191,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,加速度光效,2192,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,燃烧,2193,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,变身小男孩,2194,,1,,,,,,,,,1,,,1681;1,,1,,,,,,,1,,,,删除
2,变小,2195,,1,,,,,,,,,0.6,,,,,1,,,,,,,1,,,,删除
2,变大,2196,,1,,,,,,,,,1.4,,,,,1,,,,,,,1,,,,删除
2,小孩,2197,,1,,,,,,,,,0.6,,,,,1,,,,,,,1,,,,删除
2,雪妖,2198,,1,,,,,,,,,1,,,1751;1,,1,,,,,,,1,,,,删除
2,乌龟,2199,,1,,,,,,,,,1,,,1378;1,,1,,,,,,,1,,,,删除
2,声望商店,2200,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,活动使者,2201,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,支线任务可接,2202,,1,,,,,,,,,1,,,,,1,,,,,,2022;1,1.5,,,,删除
2,支线任务完成,2203,,1,,,,,,,,,1,,,,,1,,,,,,2023;1,1.5,,,,删除
2,龙武_白羊驼,2204,11192,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_棕羊驼,2205,11193,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_金羊驼,2206,11194,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,轩辕变身女玄宗,2207,,1,,,,,,,,,1.2,,,1844;1,,1,,,,,,,1,,,,删除
2,轩辕变身男符咒,2208,,1,,,,,,,,,1.2,,,1845;1,,1,,,,,,,1,,,,删除
2,轩辕变身女符咒,2209,,1,,,,,,,,,1.2,,,1846;1,,1,,,,,,,1,,,,删除
2,轩辕变身男剑仙,2210,,1,,,,,,,,,1.2,,,1847;1,,1,,,,,,,1,,,,删除
2,轩辕变身女剑仙,2211,,1,,,,,,,,,1.2,,,1848;1,,1,,,,,,,1,,,,删除
2,马吃仙草,2212,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_结婚烟花,2213,11174,0,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_结婚红包,2214,11175,0,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_变身新郎,2215,,1,,,,,,,,,1,,,1367;9,,1,,,,,,,1,,,,删除
2,龙武_变身新娘,2216,,1,,,,,,,,,1,,,1362;9,,1,,,,,,,1,,,,删除
2,龙武_烟花光效1,2217,11176,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_烟花光效2,2218,11177,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_烟花光效3,2219,11178,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_烟花光效4,2220,11179,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_烟花光效5,2221,11180,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_烟花光效6,2222,11181,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_变身新郎结婚成功,2223,11183,1,,,,,,,,,1,,,1367;9,,1,,,,,,,1,,,,删除
2,龙武_变身新娘结婚成功,2224,11184,1,,,,,,,,,1,,,1362;9,,1,,,,,,,1,,,,删除
2,龙武_结婚采箱子,2225,11186,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_婚礼广播,2226,11187,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武帮会联赛_比赛胜利,2227,8124,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武帮会联赛_比赛失败,2228,8125,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武帮会联赛_轩辕剑持有者,2229,8126,1,,,,,,,169;0;211;255,,1.2,,,,,1,,,,,,,1,,,,删除
2,龙武帮会联赛_开赛倒计时,2230,8127,0,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_姹紫嫣红,2231,11188,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_富贵花开,2232,11189,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_金雀迎春,2233,11190,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_银星飞舞,2234,11191,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,云中界任务完成,2235,,0,,,,,,,,,1,,,,,1,,,,,,2017;1,1.5,,,,删除
2,牧草的头顶光效,2236,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,虎口拔牙活动,2237,,1,,,,,,,,,1,,,1915;1,,1,,,,,,,1,,,,删除
2,虎口拔牙活动,2238,,0,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武城战_粮仓插旗1,2239,8064,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗2,2240,8065,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗3,2241,8066,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗4,2242,8067,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗5,2243,8068,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗6,2244,8069,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗7,2245,8070,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗8,2246,8071,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗9,2247,8072,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗10,2248,8073,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗1,2249,8074,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗2,2250,8075,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗3,2251,8076,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗4,2252,8077,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗5,2253,8078,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗6,2254,8079,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗7,2255,8080,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗8,2256,8081,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗9,2257,8082,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗10,2258,8083,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,玫瑰礼花,2259,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,红心礼花,2260,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_倒计时,2261,11166,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_冲脉失败,2262,11167,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_冲脉成功,2263,11168,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_无光效打坐,2264,,1,,,,,,5;0;6;1;7;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,圣诞树,2265,,1,,,,,,,,,1,,,1988;1,,1,,,,,,,1,,,,删除
2,圣诞男,2266,,1,,,,,,,,,1,,,1992;1,,1,,,,,,,1,,,,删除
2,圣诞女,2267,,1,,,,,,,,,1,,,1993;1,,1,,,,,,,1,,,,删除
2,大乱斗：变身兔子,2268,,1,,,,,,,,,1,,,2002;1,,1,,,,,,,1,,,,删除
2,大乱斗：攻击力*2,2269,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,大乱斗：防御力*2,2270,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,大乱斗：移动速度+50%,2271,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,大乱斗：怒气值满的光效,2272,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,大乱斗：无敌,2273,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,大乱斗：LV1：杀30人身上带光效,2274,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,大乱斗：LV2：杀60人身上带光效,2275,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,大乱斗：LV3：杀90人身上带光效,2276,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,暴走+加速50%,2277,,1,,,,,,,255;104;32;255,,1,,,,,1,,,,,,,1,,,,删除
2,测试1,2278,,1,,,,,1,,,,1,,,,,1,,,,,,,1,,,,删除
2,测试2,2279,,1,,,,,1,,,,1,,,,,1,,,,,,,1,,,,删除
2,测试3,2280,,1,,,,,,,,,1,,,1908;1,,1,,,,,,,1,,,,删除
2,测试4,2281,,1,,,,,1,,,,1,,,,,1,,,,,,,1,,,,删除
2,变身,2282,,1,,,,,,,,,1,,,1992;1,,1,,,,,,,1,,,,删除
2,变身,2283,,1,,,,,,,,,1,,,1993;1,,1,,,,,,,1,,,,删除
2,龙武_冒烟光效,2284,11063,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,使用镇魂珠后的光效,2285,11064,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_驯服中,2286,11114,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,三味真火,2287,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,九天神雷,2288,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,烽火,2289,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,剑池异象2,2290,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武任务_变身,2291,,1,,,,,,,,,1,,,526;1,,1,,,,,,,1,,,,删除
2,龙武_运镖车1,2292,,1,,,,,,,,,1,,,1124;1,,1,,,,,,,1,,,,删除
2,龙武_运镖车2,2293,,1,,,,,,,,,1,,,1126;1,,1,,,,,,,1,,,,删除
2,龙武_运镖车3,2294,,1,,,,,,,,,1,,,1125;1,,1,,,,,,,1,,,,删除
2,龙武_运镖车4,2295,,1,,,,,,,,,1,,,1128;1,,1,,,,,,,1,,,,删除
2,龙武_运镖车5,2296,,1,,,,,,,,,1,,,1127;1,,1,,,,,,,1,,,,删除
2,变身,2297,,1,,,,,,,,,1,,,1641;1,,1,,,,,,,1,,,,删除
2,光效buff,2298,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,母亲节光效1,2299,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,母亲节光效2,2300,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,母亲节光效3,2301,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,母亲节光效4,2302,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,母亲节光效5,2303,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,变形为男真武素体,2304,,1,,,,,,,,,1,,,2312;1,,1,,,,,,,1,,,,删除
2,中毒技能buff_TZ,2305,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,燃烧技能buff_TZ,2306,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,消弱技能buff_TZ,2307,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,钢铁意志buff_TZ,2308,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,白骨追魂buff_TZ,2309,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,死亡标记buff_TZ,2310,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,豆豆_做休闲动作,2311,,1,,,,,,1;1,,,1,,,,,1,,,,,,,1,,,,删除
2,清教门卫弟子_死亡,2312,,1,,,,,1,32;0,,,1,,,,,1,,,,,,,1,,,,删除
2,柴绍_冲锋,2313,,1,,,,,,30;1,,,1,,,,,1,,,,,,,1,,,,删除
2,监狱_小狐狸,2314,,1,,,,,,,,,1,,,43;1,,1,,,,,,,1,,,,删除
2,监狱_小狼,2315,,1,,,,,,,,,1,,,44;1,,1,,,,,,,1,,,,删除
2,监狱_小猪,2316,,1,,,,,,,,,1,,,11;1,,1,,,,,,,1,,,,删除
2,监狱_精灵,2317,,1,,,,,,,,,1,,,191;1,,1,,,,,,,1,,,,删除
2,监狱_青蛙,2318,,1,,,,,,,,,1,,,40;1,,1,,,,,,,1,,,,删除
2,监狱_花妖,2319,,1,,,,,,,,,1,,,29;1,,1,,,,,,,1,,,,删除
2,训练灵兽_迷踪兔1,2320,,1,,,,,,,,,1,,,236;1,,1,,,,,,,1,,,,删除
2,训练灵兽_迷踪兔2,2321,,1,,,,,,,,,1.5,,,237;1,,1,,,,,,,1,,,,删除
2,训练灵兽_迷踪兔3,2322,,1,,,,,,,,,2,,,238;1,,1,,,,,,,1,,,,删除
2,训练灵兽_千幻狐1,2323,,1,,,,,,,,,1,,,224;1,,1,,,,,,,1,,,,删除
2,训练灵兽_千幻狐2,2324,,1,,,,,,,,,1.5,,,225;1,,1,,,,,,,1,,,,删除
2,训练灵兽_千幻狐3,2325,,1,,,,,,,,,2,,,226;1,,1,,,,,,,1,,,,删除
2,训练灵兽_啸月天狼1,2326,,1,,,,,,,,,1,,,228;1,,1,,,,,,,1,,,,删除
2,训练灵兽_啸月天狼2,2327,,1,,,,,,,,,1.5,,,229;1,,1,,,,,,,1,,,,删除
2,训练灵兽_啸月天狼3,2328,,1,,,,,,,,,2,,,227;1,,1,,,,,,,1,,,,删除
2,训练灵兽_唤雷神虎1,2329,,1,,,,,,,,,1,,,231;1,,1,,,,,,,1,,,,删除
2,训练灵兽_唤雷神虎2,2330,,1,,,,,,,,,1.5,,,232;1,,1,,,,,,,1,,,,删除
2,训练灵兽_唤雷神虎3,2331,,1,,,,,,,,,2.2,,,230;1,,1,,,,,,,1,,,,删除
2,训练灵兽_羊驼1,2332,,1,,,,,,,,,1,,,234;1,,1,,,,,,,1,,,,删除
2,训练灵兽_羊驼2,2333,,1,,,,,,,,,1.5,,,235;1,,1,,,,,,,1,,,,删除
2,训练灵兽_羊驼3,2334,,1,,,,,,,,,2,,,233;1,,1,,,,,,,1,,,,删除
2,训练灵兽_攻击动作,2335,,1,,,,,,39;1,,,1,,,,,1,,,,,,,1,,,,删除
2,训练灵兽_花妖头顶光效,2336,,1,,,,,,,,,1,,,,,1,,,,,,2017;1,1.5,,,,删除
2,训练灵兽_灵兽受伤光效,2337,11072,1,,,,,,25;0,,,1,,,,,1,,,,,,,1,,,,删除
2,训练灵兽_灵兽振奋光效,2338,11073,1,,,,,,1;0,,,1,,,,,1,,,,,,,1,,,,删除
2,训练灵兽_迷踪兔光效,2339,11074,1,,,,,,,,,2,,,238;1,,1,,,,,,,1,,,,删除
2,训练灵兽_千幻狐光效,2340,11075,1,,,,,,,,,2,,,226;1,,1,,,,,,,1,,,,删除
2,训练灵兽_啸月天狼光效,2341,11076,1,,,,,,,,,2,,,227;1,,1,,,,,,,1,,,,删除
2,训练灵兽_唤雷神虎光效,2342,11077,1,,,,,,,,,2,,,230;1,,1,,,,,,,1,,,,删除
2,训练灵兽_羊驼光效,2343,11078,1,,,,,,,,,2.2,,,233;1,,1,,,,,,,1,,,,删除
2,龙武_透明1,2344,,1,,,,,,,,120;150,1,,,,,1,,,,,,,1,,,,删除
2,龙武_透明2,2345,,1,,,,,,,,80;150,1,,,,,1,,,,,,,1,,,,删除
2,龙武_透明3,2346,,1,,,,,,,,50;150,1,,,,,1,,,,,,,1,,,,删除
2,龙武_透明4,2347,,1,,,,,,,,30;150,1,,,,,1,,,,,,,1,,,,删除
2,龙武_隐身状态,2348,,1,,,,,,,,1;150,1,,,,,1,,,,,,,1,,,,删除
2,龙武城战_粮仓插旗11,2349,8097,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗12,2350,8098,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗13,2351,8099,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗14,2352,8100,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗15,2353,8101,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗16,2354,8102,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗17,2355,8103,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗18,2356,8104,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗19,2357,8105,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_粮仓插旗20,2358,8106,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗11,2359,8107,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗12,2360,8108,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗13,2361,8109,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗14,2362,8110,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗15,2363,8111,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗16,2364,8112,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗17,2365,8113,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗18,2366,8114,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗19,2367,8115,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武城战_资源点插旗20,2368,8116,1,,,,,,,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_扫荡光效,2369,,1,,,,,,,,,1,,,,,1,,,1,,,6708;1,1.5,,,,删除
2,龙武_男真武雕像,2370,,1,,,,,,,,,1,,,1289;1,,1,,,1,,,,1,,,,删除
2,龙武_男玄宗雕像,2371,,1,,,,,,,,,1,,,1285;1,,1,,,1,,,,1,,,,删除
2,龙武_男修罗雕像,2372,,1,,,,,,,,,1,,,1287;1,,1,,,1,,,,1,,,,删除
2,龙武_男灵心雕像,2373,,1,,,,,,,,,1,,,1288;1,,1,,,1,,,,1,,,,删除
2,龙武_男天羽雕像,2374,,1,,,,,,,,,1,,,1286;1,,1,,,1,,,,1,,,,删除
2,龙武_女真武雕像,2375,,1,,,,,,,,,1,,,1294;1,,1,,,1,,,,1,,,,删除
2,龙武_女玄宗雕像,2376,,1,,,,,,,,,1,,,1290;1,,1,,,1,,,,1,,,,删除
2,龙武_女修罗雕像,2377,,1,,,,,,,,,1,,,1292;1,,1,,,1,,,,1,,,,删除
2,龙武_女灵心雕像,2378,,1,,,,,,,,,1,,,1293;1,,1,,,1,,,,1,,,,删除
2,龙武_女天羽雕像,2379,,1,,,,,,,,,1,,,1291;1,,1,,,1,,,,1,,,,删除
2,变身_火精灵,2380,,1,,,,,,,255;0;0;255,,1,,,1418;1,,1,,,,,,,1,,,,删除
2,变身_火精灵,2381,,1,,,,,,,,,1,,,1418;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2382,11027,1,,,,,,,,,1,,,1460;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2383,11027,1,,,,,,,,,1,,,1461;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2384,11027,1,,,,,,,,,1,,,1462;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2385,11027,1,,,,,,,,,1,,,1463;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2386,11027,1,,,,,,,,,1,,,1464;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2387,11027,1,,,,,,,,,1,,,1465;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2388,11027,1,,,,,,,,,1,,,1466;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2389,11027,1,,,,,,,,,1,,,1467;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2390,11027,1,,,,,,,,,1,,,1468;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2391,11027,1,,,,,,,,,1,,,1469;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2392,11027,1,,,,,,,,,1,,,1470;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2393,11027,1,,,,,,,,,1,,,1471;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2394,11027,1,,,,,,,,,1,,,1472;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2395,11027,1,,,,,,,,,1,,,1473;1,,1,,,,,,,1,,,,删除
2,变身_粽子男,2396,11027,1,,,,,,,,,1,,,1474;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2397,11027,1,,,,,,,,,1,,,1445;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2398,11027,1,,,,,,,,,1,,,1446;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2399,11027,1,,,,,,,,,1,,,1447;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2400,11027,1,,,,,,,,,1,,,1448;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2401,11027,1,,,,,,,,,1,,,1449;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2402,11027,1,,,,,,,,,1,,,1450;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2403,11027,1,,,,,,,,,1,,,1451;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2404,11027,1,,,,,,,,,1,,,1452;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2405,11027,1,,,,,,,,,1,,,1453;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2406,11027,1,,,,,,,,,1,,,1454;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2407,11027,1,,,,,,,,,1,,,1455;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2408,11027,1,,,,,,,,,1,,,1456;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2409,11027,1,,,,,,,,,1,,,1457;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2410,11027,1,,,,,,,,,1,,,1458;1,,1,,,,,,,1,,,,删除
2,变身_粽子女,2411,11027,1,,,,,,,,,1,,,1459;1,,1,,,,,,,1,,,,删除
2,变身_小笨熊,2412,,1,,,,,,,,,1,,,1475;1,,1,,,,,,,1,,,,删除
2,龙武_海纳百川,2413,5020,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,删除
2,龙武_龙柱光效,2414,,1,,,,,,,,,1,,,,,1,,,1,,,6708,1.5,,,,删除
2,龙武_韩擒虎尖刺,2415,11217,1,,,,,,29;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_韩擒虎虚弱,2416,,1,,,,,,27;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_韩擒虎愤怒,2417,,1,,,,,,,255;0;0;255,,1.3,,,,,1,,,1,,,,1,,,,删除
2,龙武_宋老生瘟疫蓄气,2418,11213,1,,,,,1,39;0,,,1,,,,,1,,,1,,,,1,,,,删除
2,龙武_瘟疫预警绿色,2419,,1,,,,,,,0;100;0;255,,1,,,,,1,,,1,,,,1,,,,删除
